unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
1344,519,637,0,0,0.7122894023883743,0.6680811332776121,12.0,14,15,145,8,209.70836643858846
902,521,340,0,0,0.9046723349356969,0.9229874318774686,12.0,8,22,23,5,137.77451425426418
365,335,0,0,0,0.6883376461467258,0.8126302389355973,3.0,42,33,116,9,141.85672208402013
1706,475,1035,165,0,0.8456719652659774,0.762467878507474,3.0,28,37,17,5,88.78802029719246
1668,514,1064,90,0,0.88,0.86,8.4,23,16,119,13,161.0
3306,476,1029,1480,0,0.9666784746699366,0.8974224178355983,12.0,27,21,87,6,30.664902639604918
63,63,0,0,0,0.75,0.77,5.2,50,34,96,14,104.0
4384,502,1167,1901,637,0.7965049905412114,0.8527601272780958,9.0,32,23,153,10,0.0
786,437,315,0,0,0.649004066366913,0.8226627110212219,12.0,35,34,70,5,98.9935398715824
155,155,0,0,0,0.88,0.76,5.3,34,33,108,9,121.0
258,258,0,0,0,0.63,0.66,7.0,36,23,18,6,223.0
3783,512,1014,1809,448,0.62,0.74,5.3,58,42,6,13,7.0
1760,541,1192,0,0,0.9046723349356969,0.8527601272780958,7.0,48,40,68,16,59.19201353146164
3915,382,816,1922,488,0.9361517859961492,0.857536977042905,3.0,48,34,35,16,10.8810944850211
682,539,143,0,0,0.75,0.71,10.8,52,32,101,15,122.0
1915,398,915,560,0,0.7768382006513049,0.8226627110212219,8.0,17,20,76,8,126.54844272243524
334,334,0,0,0,0.85,0.74,9.2,39,30,132,8,127.0
3390,490,1206,1605,0,0.9636727046054162,0.8326951831068465,6.0,35,32,132,12,32.6576626380478
109,100,0,0,0,0.8161717804311177,0.8126302389355973,9.0,49,43,104,8,110.21961140341134
3495,543,807,1887,258,0.67,0.71,13.8,2,16,93,18,38.0
2377,454,825,847,0,0.8649228457573117,0.7478520148629986,5.0,38,20,64,8,103.86499281156505
4734,504,1049,1552,1629,0.89,0.76,3.3,23,19,93,13,0.0
3449,571,1055,1719,0,0.698171041091679,0.8126302389355973,4.0,48,33,107,9,20.411039148779878
4305,592,965,1704,1044,0.89,0.86,11.3,54,39,17,4,0.0
3599,484,920,1571,477,0.7768382006513049,0.8326951831068465,9.0,45,46,54,6,15.308279361584908
2209,482,989,481,0,0.7326405281708993,0.7877374556556918,6.0,26,19,75,5,114.74608729658614
4494,466,1129,1839,1060,0.74,0.79,5.9,16,26,6,7,0.0
4211,428,1074,1990,365,0.8343961570835242,0.7279092944666519,14.0,61,33,80,12,1.9783808154583817
1084,522,405,0,0,0.8445717199747866,0.8475656168447316,8.0,24,28,152,5,114.74608729658614
2352,462,1203,640,0,0.8063383854861645,0.792565294764348,4.0,1,14,4,14,161.24720927536103
4794,485,1095,1951,1263,0.85,0.84,10.8,7,10,64,13,0.0
4147,565,951,1637,800,0.7080044360366323,0.8025977668499726,5.0,52,35,92,4,4.082207829755975
3140,439,897,1503,301,0.84,0.8,3.7,16,25,63,9,41.0
4715,523,814,1661,1717,0.69,0.65,10.8,11,16,15,12,0.0
2132,563,1176,393,0,0.68,0.74,5.4,21,28,41,10,63.0
3243,430,1110,1386,0,0.7122894023883743,0.8276228964483849,7.0,43,33,80,4,27.697331416417345
1319,406,893,0,0,0.7866715955962582,0.8828575435349698,10.0,31,22,15,6,166.349969062556
4871,425,1303,1695,1223,0.8751721501008372,0.7825328226787233,4.0,15,22,96,11,0.0
4691,473,1109,1889,1005,0.7768382006513049,0.8928900156205946,4.0,27,33,155,5,0.0
2767,546,1105,1116,0,0.83,0.81,5.2,14,16,138,19,68.0
1402,463,746,0,0,0.6308848992582744,0.6581097730794387,11.0,40,23,96,1,155.30289401348296
2884,470,838,1576,0,0.71,0.83,14.8,27,25,136,19,49.0
402,402,0,0,0,0.86,0.75,7.5,12,16,95,7,281.0
1996,471,798,496,0,0.7428160910621618,0.7877374556556918,9.0,6,16,17,13,165.19479809077487
1520,413,1089,0,0,0.7768382006513049,0.8126302389355973,11.0,21,16,98,13,210.23370323243273
4108,480,1066,1665,897,0.77,0.79,10.9,55,47,144,14,0.0
5006,491,1287,1703,1285,0.6883376461467258,0.8025977668499726,10.0,14,14,18,12,0.0
3738,492,888,1942,416,0.89,0.92,5.7,36,34,99,8,7.0
1532,439,1072,0,0,0.698171041091679,0.7725003505930986,8.0,51,40,151,2,77.56194876536354
4945,459,1202,1800,1247,0.6293372764770065,0.8126302389355973,9.0,13,22,102,12,0.0
5043,497,990,1816,1468,0.7178378309815855,0.762467878507474,5.0,48,41,97,13,0.0
4654,467,889,1609,1689,0.87,0.74,12.4,6,10,138,3,0.0
90,75,0,0,0,0.7428160910621618,0.857536977042905,5.0,9,9,109,6,433.2653985853856
1385,551,799,0,0,0.6195038815320533,0.7725003505930986,6.0,24,18,65,3,173.49383276462896
958,537,280,0,0,0.681762713714587,0.8176515362502117,4.0,60,36,57,13,78.14604221060608
3870,504,1251,1834,163,0.7178378309815855,0.792565294764348,6.0,31,31,73,13,13.26717544670692
4030,446,1041,1877,666,0.66,0.66,10.9,6,15,107,5,0.0
1089,381,557,0,0,0.8445717199747866,0.8375942566465583,5.0,16,23,57,20,107.8217544424818
1059,493,566,0,0,0.75,0.75,12.9,51,43,31,14,67.0
3860,501,1039,1961,226,0.8161717804311177,0.8728250714493452,7.0,19,27,96,6,16.3288313190239
3405,446,1237,1636,0,0.6096704865871,0.7424029343362246,11.0,53,52,53,7,23.472695021096857
1002,507,457,0,0,0.9046723349356969,0.8326951831068465,13.0,4,15,6,8,239.82970999816357
146,146,0,0,0,0.97,0.9,14.9,10,21,124,7,157.0
3444,569,1151,1723,1,0.7,0.72,3.7,47,27,142,6,23.0
3720,422,1284,1793,119,0.7375046208714919,0.8326951831068465,10.0,45,34,76,9,17.349383276462895
2802,459,1121,1153,0,0.6195038815320533,0.7424029343362246,7.0,29,31,154,6,53.06870178682768
895,511,251,0,0,0.8445717199747866,0.7179379342684785,3.0,11,14,35,6,242.35164989365177
1805,405,1220,158,0,0.6096704865871,0.7725003505930986,11.0,38,31,113,2,77.56194876536354
2767,475,1141,1084,0,0.865338755155884,0.9029224877062192,10.0,31,23,84,2,60.21256548890064
2170,362,1106,451,0,0.6715871508233244,0.638167052683092,12.0,61,29,12,4,79.13523261833527
3507,533,1064,1770,140,0.77,0.85,6.3,51,42,72,8,13.0
600,518,36,0,0,0.9735060995503694,0.8326951831068465,11.0,24,21,44,14,171.45272884975097
3086,459,1189,1438,0,0.69,0.77,10.8,18,26,5,19,39.0
4417,465,909,1810,898,0.7428160910621618,0.7378806546648252,6.0,31,23,122,14,0.0
3843,441,761,1941,391,0.7428160910621618,0.7578233750611718,9.0,2,13,120,4,26.708141008688152
687,543,97,0,0,0.8850055450457904,0.8728250714493452,13.0,9,11,132,6,304.12448331682015
3677,546,1224,1806,0,0.8456719652659774,0.8627925993637205,4.0,0,18,70,13,36.739870467803776
1958,533,882,543,0,0.89,0.78,8.7,58,42,145,11,48.0
2565,490,974,823,0,0.7224649652796368,0.7079665740703053,8.0,44,30,106,19,67.26494772558497
2058,398,925,500,0,0.6207093363670119,0.7777660954575185,3.0,7,5,118,16,318.5193112887995
4058,440,1059,1788,606,0.7276712259265388,0.702273045993726,12.0,38,33,77,0,7.143863702072957
2125,531,1027,516,0,0.6785042512017726,0.7223379901649754,6.0,38,33,5,10,106.13740357365536
3458,440,915,1766,22,0.6512360250407995,0.6680811332776121,12.0,25,26,121,17,36.600045085980064
5056,373,1020,2008,1304,0.7021138394971118,0.7079665740703053,3.0,55,30,146,6,0.0
4283,465,1263,1802,591,0.7670048057063517,0.7524354064218493,9.0,42,42,69,1,0.0
5061,409,1103,1668,1529,0.8445717199747866,0.7877374556556918,3.0,15,12,81,13,0.0
4243,502,840,1933,968,0.93,0.9,6.6,55,37,134,2,0.0
3205,508,1189,1425,0,0.8456719652659774,0.8928900156205946,11.0,45,33,122,12,27.554902850852834
78,65,0,0,0,0.7021138394971118,0.7677947352593452,10.0,52,35,3,6,145.41098993619104
4778,545,883,1801,1549,0.95,0.9,9.6,11,20,33,1,0.0
725,431,294,0,0,0.81,0.8,3.9,29,29,80,19,131.0
2177,455,978,744,0,0.84,0.9,3.7,34,34,118,18,54.0
2801,515,904,1298,0,0.7866715955962582,0.7825328226787233,8.0,0,20,116,4,93.89078008438743
4050,473,1230,1860,350,0.7375046208714919,0.792565294764348,11.0,9,16,109,16,13.26717544670692
1359,597,762,0,0,0.7,0.8,13.9,43,39,13,12,97.0
3367,439,899,1677,352,0.65,0.65,14.9,4,12,62,6,81.0
4586,414,1166,1968,844,0.8555053602109307,0.8226627110212219,8.0,44,44,28,15,0.0
643,450,193,0,0,0.89,0.83,11.7,39,23,85,3,162.0
5034,505,819,1530,1850,0.8038694684097368,0.8076801760520385,9.0,43,29,122,6,0.0
3374,413,981,1882,0,0.8161717804311177,0.9029224877062192,5.0,27,23,146,11,35.719318510364786
1490,476,862,152,0,0.71,0.66,7.3,30,19,114,8,142.0
1213,508,534,0,0,0.6207093363670119,0.6182243322867454,6.0,38,29,74,13,98.91904077291909
624,403,221,0,0,0.8,0.73,8.0,27,21,73,6,186.0
287,263,0,0,0,0.6588374613118663,0.7725003505930986,10.0,4,16,41,3,292.89841178499125
2391,486,887,1018,0,0.79,0.76,14.3,28,30,139,1,50.0
1514,540,943,0,0,0.5900036966971935,0.7323704622506,8.0,25,18,28,2,184.71990429645788
1522,539,773,0,0,0.6512360250407995,0.6880238536739586,7.0,49,27,62,18,95.95146954973151
716,407,309,0,0,0.61,0.7,7.6,31,30,58,8,123.0
1060,436,595,0,0,0.7473380158164452,0.8627925993637205,4.0,51,49,144,7,76.54139680792454
4701,584,898,1764,1207,0.7080044360366323,0.8527601272780958,10.0,33,27,87,10,0.0
1117,522,595,0,0,0.75,0.71,7.6,59,41,8,14,89.0
4109,436,947,1571,834,0.9056250973223617,0.8675083372410782,7.0,36,20,47,14,5.935142446375146
3943,393,1055,1655,677,0.8751721501008372,0.9229874318774686,10.0,39,32,48,6,11.226071531828932
1125,553,531,0,0,0.7473380158164452,0.702273045993726,12.0,52,52,87,14,83.68526050999749
875,442,400,0,0,0.5998370916421468,0.6521106855656028,6.0,25,27,55,9,156.14444948816606
2325,376,797,915,0,0.976854037561199,0.9472792188264647,4.0,52,31,7,7,62.318995686939026
2402,540,961,901,0,0.9,0.92,8.3,41,39,109,19,32.0
4418,484,1065,1909,768,0.6391706714219597,0.8025977668499726,13.0,38,40,158,4,0.0
3491,576,904,1741,270,0.88,0.79,7.8,35,33,12,4,17.0
1828,510,1071,0,0,0.8852739715398367,0.7777660954575185,13.0,5,14,128,20,167.17317890623326
2835,540,1091,1204,0,0.73,0.76,13.6,25,25,12,12,48.0
1325,407,897,0,0,0.9440059147155098,0.8828575435349698,3.0,28,29,128,1,89.80857225463146
5101,542,1194,1753,1357,0.7080044360366323,0.7223379901649754,12.0,20,22,90,10,0.0
4519,438,1094,1935,692,0.8547472828660492,0.9073937780337715,7.0,14,23,155,7,0.0
1191,381,647,0,0,0.7835183426272118,0.8774796974392516,14.0,33,26,69,19,98.91904077291909
2214,449,1098,620,0,0.649004066366913,0.7524354064218493,7.0,24,33,139,15,64.29477331865661
1937,448,1155,334,0,0.87,0.82,14.2,52,36,15,5,79.0
4449,567,1003,1708,1171,0.99,0.86,9.4,39,27,64,6,0.0
2441,464,1066,637,0,0.6207093363670119,0.7279092944666519,11.0,52,39,73,7,37.58923549370925
2045,455,1086,250,0,0.7326405281708993,0.8076801760520385,12.0,27,26,68,9,72.21089976423093
4868,455,891,1805,1380,0.7224649652796368,0.7478520148629986,13.0,1,8,1,17,0.0
3454,548,956,1591,359,0.95,0.87,11.8,6,12,77,11,49.0
2343,476,1058,809,0,0.67,0.72,10.4,3,10,67,2,193.0
229,229,0,0,0,0.72,0.82,7.0,40,31,119,5,139.0
1647,402,921,111,0,0.7021138394971118,0.7378806546648252,10.0,57,28,131,12,101.88661199610667
1148,541,607,0,0,0.98,0.82,8.7,23,23,146,17,118.0
1940,423,1142,375,0,0.91,0.87,7.8,41,38,120,17,62.0
2451,431,956,802,0,0.7936939055184743,0.857536977042905,6.0,2,11,109,3,164.20560768304568
3957,420,1001,1713,823,0.69,0.7,9.4,28,28,142,14,1.0
4493,382,998,1923,852,0.6410604621495369,0.6979952138721319,7.0,7,7,94,19,0.0
4229,491,1075,1679,797,0.7375046208714919,0.8126302389355973,11.0,47,50,40,5,1.0205519574389939
2557,482,1008,1000,0,0.9538393096604629,0.9530848481343424,6.0,10,16,113,17,103.07574770133837
822,493,206,0,0,0.6207093363670119,0.7478520148629986,11.0,0,9,0,17,440.18973143948995
747,592,155,0,0,0.94,0.91,7.6,24,15,135,10,159.0
1231,413,818,0,0,0.8,0.88,11.3,35,21,14,7,163.0
1685,562,921,202,0,0.62,0.67,8.3,6,5,99,4,553.0
2156,397,907,614,0,0.6105337734757494,0.6680811332776121,3.0,30,31,73,5,78.14604221060608
1428,469,959,0,0,0.68,0.64,4.6,30,31,76,4,111.0
176,162,0,0,0,0.7375046208714919,0.7725003505930986,6.0,17,22,95,9,173.49383276462896
1804,495,980,289,0,0.5998370916421468,0.6220132693087288,10.0,3,20,144,5,194.92542387084782
5140,424,1257,1712,1489,0.7670048057063517,0.8126302389355973,5.0,13,16,1,11,0.0
3212,429,785,1708,0,0.9463273488874117,0.8276228964483849,8.0,58,43,59,12,17.805427339125437
706,441,229,0,0,0.6391706714219597,0.8126302389355973,10.0,8,9,106,10,387.8097438268177
4384,421,904,1651,1088,0.8852739715398367,0.7478520148629986,10.0,41,29,118,1,0.0
5065,397,1242,1789,1390,0.826005175376071,0.7825328226787233,9.0,51,35,78,4,0.0
1331,454,877,0,0,0.61,0.77,3.2,30,25,61,12,113.0
3137,587,1108,1353,0,0.8161717804311177,0.7323704622506,9.0,33,31,138,12,34.69876655292579
2578,555,911,1035,0,0.9046723349356969,0.9229874318774686,5.0,22,19,23,6,79.60305268024152
3262,419,1005,1743,2,0.6195038815320533,0.6320457413943534,13.0,42,28,93,16,58.17146157402265
1466,446,1020,0,0,0.99,0.91,14.3,31,29,3,1,103.0
3329,530,769,1723,0,0.976854037561199,0.8874510576374249,4.0,54,33,72,15,21.7621889700422
4339,533,924,1904,778,0.7965049905412114,0.7323704622506,5.0,47,39,94,10,0.0
4709,573,1304,1800,833,0.6883376461467258,0.762467878507474,12.0,48,47,118,2,0.0
2506,427,887,1123,0,0.7473380158164452,0.8527601272780958,7.0,1,5,55,10,327.597178337917
879,418,335,0,0,0.8547472828660492,0.8475656168447316,8.0,40,24,25,15,109.80013525794018
2227,377,851,763,0,0.8954495344310992,0.7877374556556918,10.0,22,18,121,1,116.72446811204452
4664,434,1241,1665,1110,0.7473380158164452,0.8126302389355973,12.0,46,49,117,17,0.0
4424,484,1127,1666,1147,0.98,0.85,10.0,41,37,67,8,0.0
2351,444,1062,791,0,0.8456719652659774,0.8326951831068465,6.0,7,17,7,10,160.22665731792205
4326,556,1200,2039,375,0.8161717804311177,0.762467878507474,7.0,30,28,147,7,0.0
2438,525,821,829,0,0.6207093363670119,0.7977088158538651,4.0,11,14,16,19,128.59475300479482
3270,568,844,1858,0,0.61,0.62,14.1,30,34,18,19,37.0
4180,542,1206,1745,527,0.6588374613118663,0.7825328226787233,9.0,34,25,40,8,4.082207829755975
102,102,0,0,0,0.76,0.85,13.9,48,40,144,9,102.0
4340,415,939,2022,771,0.9046723349356969,0.8828575435349698,9.0,39,37,156,13,0.0
273,250,0,0,0,0.8850055450457904,0.9229874318774686,4.0,1,8,75,15,364.3370488057208
5095,428,1010,1827,1476,0.8547472828660492,0.857536977042905,7.0,22,19,56,17,0.0
1069,374,547,0,0,0.9259762231048867,0.9373078586282915,8.0,38,26,62,12,91.00551751108556
2468,455,817,940,0,0.8140450313009993,0.8475656168447316,7.0,31,17,68,7,92.98389832654394
3313,484,1098,1575,156,0.9,0.82,12.0,39,37,77,2,17.0
318,318,0,0,0,0.83,0.9,14.9,43,24,125,12,141.0
1462,446,993,0,0,0.7375046208714919,0.6822081018224767,6.0,37,38,72,16,89.80857225463146
1919,390,836,475,0,0.7122894023883743,0.7877374556556918,6.0,45,24,82,2,99.90823118064827
613,538,27,0,0,0.9833394944953227,0.9631173202199671,6.0,15,11,113,0,301.06282744450317
4054,421,1256,1818,421,0.5998370916421468,0.792565294764348,3.0,2,5,92,1,53.06870178682768
3203,418,1038,1438,0,0.9972051633437241,0.9073937780337715,13.0,39,23,129,18,36.600045085980064
3231,585,899,1625,16,0.9735060995503694,0.9029224877062192,13.0,28,33,153,13,33.6782145954868
1875,568,908,349,0,0.826005175376071,0.8226627110212219,7.0,47,47,149,8,53.06870178682768
4553,588,1109,1817,1039,0.78,0.69,3.8,15,13,92,6,0.0
2257,398,952,853,0,0.8358385703210243,0.7825328226787233,12.0,6,20,67,14,121.44568293524027
4334,405,1269,1715,772,0.8555053602109307,0.8828575435349698,11.0,3,11,89,3,0.0
2545,540,821,1184,0,0.9,0.85,11.7,37,33,42,1,39.0
4278,577,1117,1678,722,0.8850055450457904,0.8627925993637205,11.0,7,8,30,14,1.0205519574389939
2879,477,834,1568,0,0.8,0.72,4.4,51,42,79,14,35.0
2221,547,965,650,0,0.9636727046054162,0.8326951831068465,12.0,45,45,120,11,39.80152634012076
2588,543,964,1081,0,0.68,0.7,13.8,6,10,7,1,174.0
3916,521,988,1847,407,0.7571714107613985,0.8828575435349698,11.0,29,37,32,0,9.184967616950944
3768,532,823,1527,886,0.91,0.88,10.2,36,33,143,19,7.0
712,407,305,0,0,0.68,0.69,13.9,36,36,95,14,95.0
456,383,0,0,0,0.9158006602136242,0.8974224178355983,10.0,54,35,85,18,97.92985036518989
590,559,31,0,0,0.67,0.76,14.0,50,37,8,3,112.0
2979,503,910,1269,0,0.9870296004524616,0.7877374556556918,7.0,51,26,130,19,38.57842590143844
2346,522,1124,700,0,0.79,0.76,6.4,4,5,59,4,396.0
3816,425,1147,2022,108,0.7571714107613985,0.8226627110212219,12.0,47,31,19,18,18.369935233901888
4759,523,962,1913,1361,0.63,0.79,6.4,2,19,8,19,0.0
1150,566,584,0,0,0.88,0.76,8.3,24,15,118,6,179.0
4885,410,1072,1973,1194,0.7866715955962582,0.8928900156205946,8.0,31,29,67,15,0.0
795,401,364,0,0,0.9243391248256032,0.9430523760487177,10.0,0,7,0,4,573.5502000807145
3016,430,866,1433,0,0.7224649652796368,0.6581097730794387,14.0,48,38,6,10,45.50275875554278
2233,387,1055,538,0,1.0,0.8176515362502117,9.0,10,13,111,8,143.43260912073268
3329,566,1295,1383,0,0.8456719652659774,0.9029224877062192,10.0,22,29,78,4,26.53435089341384
2502,578,931,919,0,0.7670048057063517,0.762467878507474,7.0,32,33,128,3,59.19201353146164
3509,531,1194,1688,0,0.7178378309815855,0.7323704622506,5.0,9,26,91,11,29.59600676573082
1982,540,941,501,0,0.69,0.72,6.7,43,31,5,11,104.0
3441,509,935,1673,0,1.0,0.9472792188264647,9.0,9,9,43,5,65.2865669101266
1559,361,951,42,0,0.9056250973223617,0.8774796974392516,8.0,47,28,144,20,81.11361343379365
2552,421,1039,819,0,0.8750984086485741,0.9073937780337715,12.0,18,19,25,4,66.27575731785579
3605,589,1095,1592,329,0.98,0.98,7.2,20,23,74,15,12.0
2032,498,950,584,0,0.69,0.72,5.2,31,22,65,5,111.0
3866,510,1261,1697,273,0.6686708562568194,0.7223379901649754,9.0,18,16,79,0,35.719318510364786
3131,435,803,1543,350,0.79,0.82,12.5,12,17,21,16,68.0
4044,500,1196,2012,204,0.6096704865871,0.7123055180793506,10.0,34,28,29,8,12.246623489267925
4818,507,1011,1843,1213,0.8948389399907436,0.7725003505930986,6.0,48,34,14,10,0.0
4048,443,1131,1900,574,0.65,0.69,13.6,31,30,103,18,0.0
4316,563,1142,1723,705,0.7965049905412114,0.8427276551924712,6.0,28,22,119,6,0.0
5035,556,971,1618,1606,0.6785042512017726,0.6721756297368521,10.0,11,13,18,4,0.0
2750,543,1122,1085,0,0.64,0.68,5.8,49,33,62,7,44.0
3278,449,1076,1433,0,0.8954495344310992,0.9373078586282915,7.0,40,24,53,16,37.58923549370925
4904,522,1087,1706,1336,0.7866715955962582,0.8226627110212219,5.0,45,42,15,4,0.0
5013,405,891,1756,1676,0.8948389399907436,0.8828575435349698,3.0,44,29,129,7,0.0
2313,420,914,979,0,0.66,0.8,3.5,0,13,0,10,180.0
4664,514,997,1648,1154,0.7224649652796368,0.8276228964483849,9.0,46,37,128,19,0.0
457,384,0,0,0,0.9666784746699366,0.857536977042905,14.0,44,21,64,16,131.56232422798237
2421,434,785,954,0,0.6308848992582744,0.6780524934757853,9.0,15,10,104,12,156.29208442121217
3182,477,1135,1486,0,0.6293372764770065,0.702273045993726,5.0,39,35,65,9,31.63711068060881
3264,405,1008,1760,0,0.6293372764770065,0.6420782134799781,13.0,8,20,159,12,70.41808506329058
4721,399,925,1570,1562,0.6686708562568194,0.8326951831068465,4.0,5,22,143,17,0.0
2296,445,757,855,0,0.8750984086485741,0.7677947352593452,6.0,61,40,132,9,40.55680671689682
4886,473,838,1820,1420,0.8649228457573117,0.8675083372410782,6.0,11,17,6,4,0.0
3755,415,1087,1848,65,0.8649228457573117,0.7279092944666519,6.0,24,26,105,14,16.816236931396244
1918,552,998,368,0,0.63,0.69,13.1,53,33,107,2,72.0
4115,531,897,1601,1086,0.8,0.81,11.2,57,46,123,4,0.0
1459,594,865,0,0,0.71,0.78,7.9,29,21,53,12,117.0
1866,461,758,428,0,0.7122894023883743,0.6880238536739586,4.0,19,19,78,9,107.8217544424818
4146,544,1135,1728,739,0.84,0.9,10.5,23,14,57,14,0.0
4054,554,886,1532,1082,0.68,0.75,8.4,30,29,53,10,0.0
2301,414,929,901,0,0.6785042512017726,0.6922405739081013,2.0,22,32,110,5,62.25366940377862
969,543,384,0,0,0.7080044360366323,0.7323704622506,13.0,49,44,52,12,75.52084485048555
2180,396,1210,537,0,0.8751721501008372,0.9229874318774686,4.0,19,27,88,11,63.27422136121762
2805,388,1041,1093,0,0.8750984086485741,0.7877374556556918,7.0,58,41,147,18,29.675712231875725
5080,457,867,1539,1888,0.7122894023883743,0.7777660954575185,11.0,62,45,47,20,0.0
2955,504,879,1482,0,0.9538393096604629,0.8627925993637205,3.0,30,23,53,7,59.19201353146164
562,467,95,0,0,0.74,0.7,6.4,31,27,147,13,151.0
1077,496,426,0,0,0.6410604621495369,0.7378806546648252,8.0,54,27,69,15,109.80013525794018
3670,539,810,1548,460,0.6410604621495369,0.6680811332776121,10.0,29,16,19,4,41.54599712462602
3515,466,1278,1683,0,0.9538393096604629,0.9731497923055917,9.0,41,37,55,6,15.308279361584908
4552,473,990,1785,1304,0.71,0.66,4.4,53,30,47,12,0.0
4670,522,1280,1702,960,0.6686708562568194,0.7825328226787233,7.0,47,41,28,10,0.0
2801,423,1207,1109,0,0.8456719652659774,0.792565294764348,7.0,49,47,153,16,30.616558723169817
3081,481,930,1579,0,0.8555053602109307,0.8226627110212219,4.0,6,25,88,3,43.88373416987674
2957,513,1026,1334,0,0.9440059147155098,0.9731497923055917,3.0,3,16,77,12,75.52084485048555
325,273,0,0,0,0.6919382766058494,0.8176515362502117,3.0,19,14,39,9,290.8219798723821
317,291,0,0,0,0.7375046208714919,0.702273045993726,4.0,42,45,112,14,96.95243595670442
3329,465,1065,1799,0,0.77,0.84,5.1,46,29,120,4,23.0
1090,530,403,0,0,0.7428160910621618,0.7279092944666519,4.0,0,17,0,9,182.01103502217111
1113,378,582,0,0,0.8649228457573117,0.7478520148629986,7.0,61,39,85,9,66.27575731785579
4832,516,930,1839,1193,0.9158006602136242,0.7877374556556918,14.0,29,16,113,4,0.0
2103,586,1109,408,0,0.93,0.88,6.5,5,18,119,15,84.0
5068,476,892,2022,1323,0.681762713714587,0.7877374556556918,5.0,46,22,136,18,0.0
317,291,0,0,0,0.5900036966971935,0.7323704622506,13.0,13,26,70,8,160.22665731792205
4047,590,1169,1979,309,0.66,0.74,6.3,35,31,95,7,0.0
777,424,321,0,0,0.7965049905412114,0.8025977668499726,3.0,26,31,87,18,133.6923064245082
4255,399,887,1619,1133,0.7178378309815855,0.6721756297368521,4.0,30,30,21,17,1.0205519574389939
2006,421,1092,245,0,0.8038694684097368,0.8774796974392516,9.0,26,27,92,10,80.12442302606446
1258,481,747,0,0,0.7965049905412114,0.7524354064218493,12.0,40,30,109,13,96.95243595670442
4744,523,1079,1776,996,0.9666784746699366,0.8475656168447316,13.0,51,27,74,18,0.0
1038,529,470,0,0,0.6588374613118663,0.6822081018224767,6.0,21,30,98,13,128.58954663731322
959,570,343,0,0,0.649004066366913,0.8126302389355973,9.0,25,27,88,5,138.79506621170316
2207,500,995,451,0,0.6512360250407995,0.7179379342684785,6.0,32,19,80,2,89.02713669562718
59,59,0,0,0,0.78,0.79,11.2,0,17,0,6,244.0
2872,495,909,1177,0,0.6715871508233244,0.7877374556556918,8.0,26,26,14,17,45.50275875554278
133,111,0,0,0,0.9158006602136242,0.7478520148629986,13.0,44,24,112,13,165.19479809077487
290,266,0,0,0,0.6785042512017726,0.762467878507474,10.0,53,38,145,5,97.9729879141434
2371,576,1063,732,0,0.83,0.89,14.6,28,29,49,2,46.0
2984,427,1171,1386,0,0.94,0.91,8.6,42,24,95,2,31.0
1186,464,722,0,0,0.62,0.79,5.1,58,43,76,5,55.0
632,497,35,0,0,0.8343961570835242,0.7378806546648252,11.0,30,24,118,19,124.63799137387805
1442,408,885,122,0,0.7670048057063517,0.8828575435349698,6.0,14,28,44,5,102.05519574389939
4109,397,784,1967,652,0.9158006602136242,0.7777660954575185,7.0,18,26,115,7,5.935142446375146
3698,432,849,1503,914,0.78,0.7,7.1,30,31,131,6,10.0
1341,552,752,0,0,0.9145057298806502,0.8427276551924712,9.0,38,29,58,0,91.84967616950945
2324,513,824,987,0,0.76,0.71,3.0,36,29,9,13,67.0
3343,437,1105,1801,0,0.71,0.78,4.0,24,29,140,15,22.0
1513,548,933,0,0,0.7178378309815855,0.7524354064218493,9.0,20,20,65,3,135.73341033938618
2365,523,925,649,0,0.7936939055184743,0.8375942566465583,9.0,52,31,151,16,46.49194916327197
2395,451,773,924,0,0.6410604621495369,0.7179379342684785,14.0,6,5,48,10,396.6653534994055
4206,471,950,1731,719,0.7733427797359493,0.6880238536739586,8.0,46,26,137,4,2.967571223187573
1236,577,659,0,0,0.97,0.93,11.8,20,25,129,1,112.0
3502,456,888,1886,272,0.93,0.95,5.4,53,32,68,18,13.0
4405,462,891,1707,1018,0.6919382766058494,0.7977088158538651,11.0,42,21,120,6,0.0
2855,539,768,1265,0,0.8140450313009993,0.8675083372410782,3.0,49,28,24,16,52.427091609647114
223,187,0,0,0,0.6410604621495369,0.7378806546648252,5.0,27,28,78,7,158.27046523667053
4600,429,1158,1673,1123,0.8161717804311177,0.8828575435349698,8.0,41,31,48,15,0.0
4380,396,789,1964,916,0.7529916539534243,0.7677947352593452,14.0,54,41,77,18,0.0
1181,515,631,0,0,0.8751721501008372,0.8025977668499726,10.0,25,25,101,3,140.83617012658115
2201,491,985,725,0,0.65,0.63,12.2,29,33,134,7,58.0
2127,582,1139,406,0,0.79,0.79,8.2,6,20,72,2,103.0
3858,471,958,2046,245,0.6883376461467258,0.7123055180793506,11.0,52,38,34,15,14.287727404145913
1039,521,518,0,0,0.75,0.83,11.4,39,39,82,9,73.0
1094,499,595,0,0,0.62,0.61,4.2,25,25,17,16,179.0
3835,373,1096,1822,210,0.9870296004524616,0.857536977042905,6.0,46,36,114,2,8.902713669562718
696,484,172,0,0,0.7375046208714919,0.7524354064218493,10.0,30,39,122,6,108.17850748853334
