unique_words,words_a1,words_a2,words_b1,words_b2,avg_acc_7d,avg_acc_30d,avg_time_sec,words_day_7d,words_day_30d,streak,sessions_week,target_days_b2
1240,496,744,0,0,0.88,0.79,4.8,43,35,88,1,66
4636,593,1095,1905,1043,0.85,0.92,6.4,54,33,82,9,0
2080,453,881,746,0,0.94,0.88,10.2,42,34,119,13,51
2659,503,865,1291,0,0.72,0.84,11.5,52,32,32,19,48
955,490,465,0,0,0.73,0.73,8.4,52,44,139,1,74
3659,435,1066,1785,373,0.67,0.75,3.6,3,20,86,13,18
2103,586,1109,408,0,0.93,0.88,6.5,5,18,119,15,84
107,107,0,0,0,0.95,0.84,11.7,22,14,90,2,300
2334,514,969,851,0,0.84,0.77,7.4,24,26,46,15,61
3749,419,1135,1594,601,0.76,0.85,14.1,0,17,0,6,14
562,546,16,0,0,0.69,0.75,6.8,6,15,84,15,266
4146,544,1135,1728,739,0.84,0.9,10.5,23,14,57,14,0
1581,454,1108,19,0,0.77,0.76,12.2,55,34,129,10,77
3860,591,964,1774,531,0.83,0.72,10.8,55,46,86,18,4
4464,594,1168,1747,955,0.79,0.82,7.3,12,24,64,19,0
4034,433,1123,1538,940,0.92,0.82,13.2,0,19,0,17,0
655,498,157,0,0,0.76,0.69,7.6,13,21,89,4,197
4339,569,849,1556,1365,0.75,0.72,6.9,46,30,89,8,0
1382,556,826,0,0,0.67,0.79,12.4,56,37,67,1,65
3690,419,813,1705,753,0.83,0.91,13.2,18,21,42,12,16
562,467,95,0,0,0.74,0.7,6.4,31,27,147,13,151
2254,441,813,1000,0,0.63,0.72,4.6,48,36,70,14,51
1749,488,814,447,0,0.97,0.8,3.9,40,37,5,19,70
218,218,0,0,0,0.63,0.8,13.5,33,19,126,2,211
4770,577,989,1993,1211,0.94,0.84,5.1,4,17,134,19,0
3262,424,1185,1653,0,0.96,0.95,8.6,26,27,49,1,27
2896,462,1167,1267,0,0.7,0.83,10.4,10,14,97,16,78
984,432,552,0,0,0.94,0.91,10.2,4,13,21,3,285
3983,421,861,1504,1197,0.72,0.85,13.5,45,38,62,10,0
3751,458,896,1926,471,0.65,0.67,12.7,38,23,94,16,12
3667,409,1075,1971,212,0.71,0.74,5.4,44,31,89,18,11
1933,535,1060,338,0,0.77,0.87,6.5,50,39,89,4,53
65,65,0,0,0,0.67,0.71,5.5,19,27,60,11,186
2992,476,834,1682,0,0.93,0.83,8.8,55,46,57,11,18
4190,571,917,1793,909,0.6,0.66,3.2,38,27,124,15,0
929,458,471,0,0,0.63,0.62,11.4,42,27,78,5,146
2552,431,1152,969,0,0.9,0.85,4.0,47,36,82,6,42
1475,586,812,77,0,0.7,0.67,14.7,12,14,99,6,212
509,509,0,0,0,0.86,0.81,11.3,9,10,46,4,339
4391,414,898,1821,1258,0.97,0.91,9.1,1,10,110,4,0
2227,543,1127,557,0,1.0,0.9,6.8,20,29,104,16,61
2397,484,803,1110,0,0.71,0.78,14.3,56,31,11,13,65
3115,565,986,1564,0,0.91,0.94,8.4,18,20,95,17,44
3281,452,880,1684,265,0.88,0.86,4.2,33,25,80,5,26
797,508,289,0,0,0.94,0.91,14.5,33,25,23,1,132
4048,446,1199,1926,477,0.85,0.84,13.8,52,38,109,12,0
2923,570,804,1549,0,0.99,0.98,10.3,15,17,19,10,72
4176,595,1043,1639,899,0.83,0.74,6.7,15,17,30,14,0
2276,410,812,1054,0,0.62,0.67,10.4,19,12,7,11,195
1775,427,824,524,0,0.93,0.9,14.9,41,34,81,10,52
3211,523,1147,1541,0,0.62,0.77,6.9,18,25,44,13,35
2969,530,928,1511,0,0.73,0.68,9.4,38,23,125,13,51
2198,556,1035,607,0,0.74,0.87,11.6,55,33,119,16,55
1056,577,479,0,0,0.72,0.69,14.0,56,33,83,16,113
1374,409,965,0,0,0.78,0.88,9.1,42,40,69,15,73
2011,568,1128,315,0,0.71,0.66,4.9,57,42,93,19,65
2060,453,1104,503,0,0.84,0.83,6.3,26,27,112,9,76
1932,472,1071,389,0,0.79,0.71,5.1,32,22,49,10,114
3454,548,956,1591,359,0.95,0.87,11.8,6,12,77,11,49
3366,519,1118,1729,0,0.78,0.69,14.3,13,25,56,19,36
1573,563,932,78,0,0.8,0.81,11.1,45,29,106,9,88
2262,448,1195,619,0,0.91,0.8,10.0,37,25,79,18,84
280,280,0,0,0,0.93,0.93,8.5,16,19,132,12,160
3148,595,1180,1373,0,0.77,0.72,14.8,5,14,101,2,57
1673,572,836,265,0,0.97,0.99,11.0,36,31,140,4,69
3436,457,1175,1686,118,0.77,0.79,13.9,3,18,17,17,43
356,356,0,0,0,0.8,0.84,3.5,45,40,144,12,98
2497,484,940,1073,0,0.79,0.73,11.6,17,24,40,8,82
3768,401,896,1555,916,0.89,0.83,7.3,4,11,8,18,20
2296,487,973,836,0,0.66,0.74,14.7,2,7,90,7,240
4779,563,915,1512,1789,0.75,0.76,3.2,51,44,61,6,0
3694,455,1019,1593,627,0.99,0.96,5.0,24,16,95,12,17
4335,545,809,1791,1190,0.9,0.77,6.1,31,20,67,17,0
4222,594,867,1837,924,0.97,0.93,9.1,1,19,13,18,0
771,412,359,0,0,0.92,0.86,8.9,32,26,125,5,114
1710,475,1105,130,0,0.96,0.98,7.3,49,44,67,7,44
1803,440,967,396,0,0.7,0.81,13.2,56,35,139,12,72
3377,567,919,1518,373,0.99,0.8,7.4,21,25,148,3,28
4778,545,883,1801,1549,0.95,0.9,9.6,11,20,33,1,0
2691,416,1099,1176,0,0.85,0.83,10.6,29,24,69,6,44
2416,485,1178,753,0,0.79,0.76,8.9,8,16,17,2,121
1020,498,522,0,0,0.62,0.73,5.1,57,31,72,10,89
3298,523,956,1594,225,0.98,0.86,6.1,42,31,74,1,21
1476,524,952,0,0,0.72,0.7,10.1,21,13,46,3,280
818,582,236,0,0,0.8,0.72,13.0,10,17,72,2,242
3020,496,924,1600,0,0.81,0.91,13.5,48,43,122,2,20
2187,451,1104,632,0,0.9,0.84,3.9,14,10,139,17,192
1781,519,1041,221,0,0.95,0.9,10.9,8,16,93,17,138
191,191,0,0,0,0.74,0.72,6.1,58,38,7,5,147
2178,552,1178,448,0,0.76,0.77,11.1,35,26,121,17,68
3310,500,837,1700,273,0.95,0.79,9.9,8,22,85,2,33
3561,431,909,1600,621,0.97,0.86,14.2,20,20,21,19,19
2633,419,1001,1213,0,0.87,0.8,13.5,39,37,92,10,37
2784,409,818,1557,0,0.83,0.9,10.2,10,22,104,14,47
855,425,430,0,0,0.9,0.78,7.7,28,24,140,9,157
3437,553,931,1725,228,0.99,0.8,6.7,54,46,83,3,15
2072,556,884,632,0,0.98,0.83,14.0,50,42,111,12,39
4534,554,1134,1845,1001,0.64,0.62,7.7,43,40,98,4,0
1084,577,507,0,0,0.98,0.87,13.7,9,9,22,10,387
1357,420,937,0,0,0.68,0.66,5.9,32,22,116,6,180
806,536,270,0,0,0.79,0.76,14.1,58,48,10,16,93
2362,543,919,900,0,0.72,0.7,6.7,23,24,55,10,96
4684,527,847,1666,1644,0.74,0.77,11.7,44,33,55,8,0
135,135,0,0,0,0.93,0.95,7.9,59,45,76,7,84
1306,513,793,0,0,0.62,0.66,11.9,38,25,92,1,157
2838,525,952,1361,0,0.78,0.75,6.0,31,28,69,4,44
68,68,0,0,0,0.76,0.69,13.1,30,25,18,1,255
4511,560,918,1922,1111,0.87,0.92,4.1,33,25,108,13,0
654,466,188,0,0,0.65,0.82,13.5,28,28,139,9,101
296,296,0,0,0,0.75,0.7,5.4,47,42,103,15,95
2625,484,858,1283,0,0.91,0.76,4.4,46,38,100,3,43
933,517,416,0,0,0.79,0.82,4.1,59,44,42,15,66
2343,513,831,999,0,0.71,0.66,14.2,15,17,94,6,124
766,407,359,0,0,0.69,0.7,3.4,0,15,0,14,270
101,101,0,0,0,0.61,0.69,13.0,56,46,116,19,90
4689,492,1031,1630,1536,0.84,0.77,7.9,54,36,89,7,0
2716,549,927,1240,0,0.96,0.98,8.8,39,32,43,3,29
4401,566,997,1712,1126,0.89,0.8,6.9,8,8,43,7,0
1815,443,971,401,0,0.93,0.86,10.9,39,28,62,11,62
2598,448,992,1158,0,0.99,0.99,12.9,42,38,110,10,32
4018,539,1054,1998,427,0.88,0.81,10.8,37,23,138,17,0
3686,404,1122,1606,554,0.83,0.74,9.0,2,14,137,11,24
3371,571,1168,1632,0,0.85,0.9,4.1,25,26,120,7,24
1138,473,665,0,0,0.73,0.69,14.3,8,13,44,9,226
2176,520,980,676,0,0.98,0.88,10.4,20,12,77,11,124
1062,589,473,0,0,0.85,0.8,6.9,22,23,51,6,136
2444,566,841,1037,0,0.91,0.85,3.9,32,24,32,7,64
704,458,246,0,0,0.79,0.84,6.4,38,22,29,16,135
3415,406,829,1714,466,0.76,0.78,10.3,28,18,5,14,46
615,507,108,0,0,0.68,0.68,6.7,28,32,117,15,127
2479,450,1173,856,0,0.9,0.85,14.0,16,11,91,4,116
2897,539,822,1536,0,0.81,0.77,6.0,22,25,35,3,47
3190,424,1150,1616,0,0.98,0.96,4.7,8,7,32,8,128
825,484,341,0,0,0.9,0.93,11.0,57,43,137,2,63
2413,597,986,830,0,0.73,0.85,11.4,25,23,59,14,80
2559,512,959,1088,0,0.91,0.82,14.0,15,12,127,4,100
58,58,0,0,0,0.75,0.77,7.4,56,31,44,14,129
1301,550,751,0,0,0.71,0.73,10.6,18,14,39,1,263
4170,501,950,1716,1003,0.84,0.87,13.3,53,34,9,13,0
1521,419,858,244,0,0.92,0.94,9.7,16,12,70,13,180
3460,493,862,1720,385,0.81,0.89,7.9,14,22,116,10,23
2280,563,1127,590,0,0.97,0.88,3.2,49,34,30,15,57
3859,486,857,1982,534,0.7,0.68,7.6,8,16,102,19,11
1257,542,715,0,0,0.61,0.78,6.3,59,41,41,17,67
4527,492,1014,1892,1129,0.71,0.69,5.6,44,24,134,16,0
256,256,0,0,0,0.8,0.86,8.1,51,44,94,4,92
3197,403,1110,1684,0,0.87,0.75,14.2,26,22,136,18,35
3029,530,1192,1307,0,0.8,0.87,9.4,3,19,18,14,62
228,228,0,0,0,0.92,0.76,12.3,10,21,75,1,167
3355,517,1059,1729,50,0.92,0.83,9.4,36,36,93,6,20
1412,547,865,0,0,0.92,0.88,8.9,23,31,32,13,87
1927,576,1089,262,0,0.61,0.79,3.2,28,17,76,18,131
149,149,0,0,0,0.91,0.78,3.6,55,35,131,15,121
2825,469,833,1523,0,0.96,0.96,14.1,50,35,57,15,24
2716,516,1090,1110,0,0.97,0.9,4.3,25,16,69,9,83
3447,480,865,1796,306,0.89,0.86,13.5,8,8,68,9,54
385,385,0,0,0,0.73,0.74,8.4,11,24,104,6,166
2389,543,1035,811,0,0.71,0.71,8.4,42,32,102,18,68
1218,440,778,0,0,0.75,0.73,14.2,27,17,21,5,236
3382,574,1098,1595,115,0.9,0.79,7.3,1,11,94,15,70
3266,453,921,1623,269,0.82,0.87,13.1,28,28,43,16,25
2369,567,1076,726,0,0.98,0.8,12.7,21,21,58,5,74
1950,429,1150,371,0,0.98,0.98,9.0,8,9,119,10,169
3174,460,960,1743,11,0.64,0.8,14.2,37,35,108,15,22
904,506,398,0,0,0.85,0.88,11.0,55,46,85,4,53
3347,546,836,1772,193,0.82,0.76,9.1,56,45,51,2,14
2271,582,872,817,0,0.61,0.8,4.4,11,15,16,18,130
3472,442,878,1776,376,0.63,0.71,5.2,41,25,81,8,28
725,524,201,0,0,0.68,0.77,14.0,19,27,57,10,156
1138,436,702,0,0,0.93,0.8,5.7,1,7,81,14,394
1974,519,901,554,0,0.63,0.75,13.7,20,29,21,19,78
3948,401,1113,1719,715,0.74,0.78,11.7,24,19,105,16,2
3219,584,1069,1566,0,0.88,0.89,4.8,44,34,73,2,24
3168,591,957,1546,74,0.8,0.89,6.9,38,23,26,1,32
1114,599,515,0,0,0.92,0.81,8.2,49,36,20,11,92
2938,415,1082,1441,0,0.95,0.97,12.0,32,29,59,14,31
927,497,430,0,0,0.74,0.81,5.5,35,35,21,10,116
1184,488,696,0,0,0.79,0.77,8.7,31,24,52,14,137
1619,485,855,279,0,0.67,0.64,6.7,37,29,23,14,136
2783,512,1077,1194,0,0.65,0.75,4.8,55,38,127,18,40
2801,400,1161,1240,0,0.64,0.71,9.3,56,46,127,6,34
1907,572,1078,257,0,0.67,0.79,10.1,10,21,45,17,96
3388,435,877,1790,286,0.65,0.68,12.3,58,39,103,19,19
3568,449,842,1518,759,0.98,0.98,11.9,13,13,2,19,39
3754,552,1128,1677,397,0.64,0.8,3.7,36,32,38,1,10
2661,509,1023,1129,0,0.87,0.78,9.0,53,42,74,6,30
2233,405,1046,782,0,0.84,0.85,3.9,56,40,109,4,35
3431,512,1069,1819,31,0.8,0.85,9.8,0,19,0,19,31
3026,431,1091,1504,0,0.92,0.89,8.3,13,21,118,18,51
2120,524,883,713,0,1.0,1.0,13.6,34,22,44,12,76
4264,439,1059,1936,830,0.83,0.84,10.0,45,38,146,10,0
4174,452,960,1630,1132,0.91,0.83,3.5,21,22,73,3,0
3847,425,1089,1570,763,0.93,0.93,14.3,0,18,0,8,8
4049,418,1077,1986,568,0.68,0.73,9.0,14,11,37,9,0
1828,552,1064,212,0,0.85,0.79,14.5,4,17,109,19,144
3192,505,832,1855,0,0.6,0.65,4.3,44,41,81,6,26
2467,525,1072,870,0,0.71,0.76,14.7,45,34,141,17,42
3868,559,1026,1726,557,0.97,0.91,3.0,13,10,71,8,11
3324,432,1010,1800,82,0.85,0.83,7.5,22,24,29,6,27
473,473,0,0,0,0.7,0.75,12.0,23,15,86,8,225
2463,492,870,1101,0,0.69,0.82,7.0,25,27,19,4,75
3537,557,1140,1840,0,0.91,0.89,6.5,41,26,131,5,16
1060,523,537,0,0,0.71,0.79,9.1,33,29,102,8,128
3939,560,1083,1683,613,0.75,0.77,6.9,6,7,62,5,9
1125,402,723,0,0,0.67,0.68,5.9,15,13,149,11,251
1183,542,641,0,0,0.91,0.94,5.0,44,29,121,12,69
3205,564,993,1648,0,1.0,0.95,10.0,9,10,42,5,66
1940,502,1195,243,0,0.94,0.95,6.9,19,13,115,15,155
3507,568,829,1920,190,0.87,0.78,3.8,16,22,142,16,24
1545,566,979,0,0,0.64,0.82,3.7,33,28,134,12,87
1496,502,994,0,0,0.75,0.81,10.6,6,9,1,5,337
2632,502,1102,1028,0,0.76,0.71,10.5,6,16,50,17,118
1587,596,991,0,0,0.73,0.75,12.5,54,46,18,4,71
4753,570,1194,1566,1423,0.89,0.81,8.6,13,11,28,11,0
2645,491,994,1160,0,0.75,0.76,5.9,15,20,98,3,69
4225,457,969,1912,887,0.99,0.87,4.3,10,8,111,18,0
886,521,365,0,0,0.6,0.79,11.9,59,45,75,18,60
3007,512,948,1547,0,0.99,0.99,5.7,17,16,124,16,62
2330,424,1067,839,0,0.62,0.7,14.0,7,17,47,18,101
507,428,79,0,0,0.99,0.92,6.1,9,12,118,2,254
3441,434,974,1611,422,0.76,0.74,9.1,38,33,92,9,22
4127,450,925,1645,1107,0.7,0.66,3.9,27,26,69,18,0
2514,553,1176,785,0,0.7,0.7,6.6,4,20,46,11,82
4659,427,1089,1680,1463,0.68,0.8,8.0,47,28,44,7,0
697,482,215,0,0,1.0,0.99,8.0,17,22,129,11,119
2476,598,1104,774,0,0.9,0.76,13.8,43,27,136,13,65
2250,416,1138,696,0,0.82,0.9,9.1,52,45,39,2,31
2519,595,879,1045,0,0.95,0.86,3.7,6,9,18,17,166
2214,503,876,835,0,0.85,0.75,5.5,36,22,62,8,105
139,139,0,0,0,0.97,0.97,9.2,55,31,61,8,104
4381,432,854,1742,1353,0.92,0.91,10.4,8,19,149,14,0
2394,404,843,1147,0,0.82,0.91,13.1,25,17,50,4,75
4687,468,1031,1675,1513,0.77,0.71,6.7,49,38,138,4,0
4418,580,1146,1749,943,0.95,0.85,13.8,49,29,71,17,0
3542,453,1078,1718,293,0.83,0.77,13.6,24,26,149,19,18
2167,503,977,687,0,0.68,0.66,6.7,16,25,45,7,98
1028,451,577,0,0,0.63,0.76,10.3,14,10,68,5,386
2701,407,1042,1252,0,0.64,0.78,5.8,14,21,149,17,76
4663,464,821,1678,1700,0.93,0.93,14.2,36,29,108,1,0
2522,590,1015,917,0,0.78,0.79,8.2,32,33,121,15,52
3085,589,951,1545,0,0.97,0.97,9.6,46,25,86,1,26
3744,457,817,1866,604,0.73,0.74,12.7,19,25,120,10,11
1302,486,816,0,0,0.63,0.79,6.7,37,34,26,1,102
4718,584,1045,1500,1589,0.8,0.82,6.2,16,24,89,18,0
213,213,0,0,0,0.66,0.77,8.1,30,21,107,16,214
1101,480,621,0,0,0.8,0.74,10.4,42,30,23,5,102
1500,553,947,0,0,0.95,0.79,14.8,36,25,144,11,97
523,523,0,0,0,0.74,0.79,7.0,37,30,39,12,143
2314,446,1196,672,0,0.7,0.83,10.1,23,23,86,9,82
4009,566,1046,1869,528,0.81,0.84,4.5,26,23,123,12,0
3992,506,1175,1693,618,0.66,0.83,11.8,52,43,25,17,0
580,481,99,0,0,0.86,0.74,14.3,8,22,90,10,147
4494,516,926,1790,1262,0.91,0.77,7.6,54,32,13,11,0
3223,597,996,1630,0,0.77,0.87,13.4,8,16,25,18,56
3955,456,821,1811,867,0.9,0.84,9.4,32,30,58,16,1
404,404,0,0,0,0.64,0.74,14.5,40,35,105,17,129
1603,584,911,108,0,0.89,0.75,4.4,23,27,46,4,118
1624,574,870,180,0,0.92,0.81,4.7,55,33,113,8,82
2063,591,984,488,0,0.75,0.72,13.7,59,41,142,3,59
3762,418,1070,1972,302,0.79,0.83,12.5,45,35,50,9,6
3638,465,1195,1750,228,0.86,0.85,8.6,7,10,79,19,29
3902,444,1061,1721,676,0.66,0.75,10.5,34,32,141,19,3
1400,414,986,0,0,0.79,0.78,9.4,29,33,97,1,86
2439,567,1010,862,0,0.78,0.75,13.2,19,13,1,6,133
3236,561,1103,1572,0,0.82,0.77,3.9,14,22,118,11,41
801,535,266,0,0,0.67,0.72,9.9,6,18,140,16,220
2050,537,1174,339,0,0.83,0.82,3.5,3,19,22,3,131
80,80,0,0,0,0.77,0.77,9.7,9,14,24,8,404
4382,420,895,1964,1103,0.78,0.73,3.2,3,15,142,9,0
2906,444,1007,1455,0,0.91,0.82,3.4,14,22,94,8,46
2478,540,1146,792,0,0.96,0.85,14.4,57,40,54,9,32
554,477,77,0,0,0.7,0.7,11.1,4,6,87,1,738
2308,553,1058,697,0,0.88,0.83,9.2,23,21,53,4,82
3867,482,1005,1601,779,0.72,0.74,13.0,43,38,12,11,3
4169,518,1186,1577,888,0.64,0.7,12.7,37,34,87,18,0
837,496,341,0,0,0.98,0.97,10.9,19,16,42,8,193
577,531,46,0,0,0.67,0.68,5.0,16,14,73,2,310
284,284,0,0,0,0.67,0.66,3.5,28,29,39,8,149
116,116,0,0,0,0.61,0.61,7.4,9,15,2,1,478
1938,421,1168,349,0,0.64,0.73,4.2,53,36,139,10,60
774,424,350,0,0,0.86,0.76,5.8,33,19,131,6,154
2942,570,1102,1270,0,0.83,0.91,4.2,4,8,11,19,132
1651,531,1059,61,0,0.67,0.83,12.1,5,15,30,8,171
947,419,528,0,0,0.76,0.74,12.9,21,17,106,11,200
742,408,334,0,0,0.94,0.94,11.3,0,7,0,5,562
770,547,223,0,0,0.9,0.91,6.5,49,28,38,2,126
1043,460,583,0,0,0.79,0.86,7.8,47,31,32,17,100
2154,405,846,903,0,0.9,0.83,14.0,40,25,57,16,85
4094,433,845,1920,896,0.63,0.68,14.2,58,33,133,6,0
621,487,134,0,0,0.68,0.79,6.9,6,7,31,16,618
335,335,0,0,0,0.72,0.69,12.9,50,38,120,13,93
2767,546,1105,1116,0,0.83,0.81,5.2,14,16,138,19,68
4132,456,1064,1528,1084,0.78,0.8,10.1,6,14,89,12,0
3899,551,1105,1695,548,0.67,0.78,10.1,38,23,37,9,4
86,86,0,0,0,0.97,0.82,5.4,49,37,43,16,95
4794,426,926,1986,1456,0.94,0.81,5.1,38,29,131,16,0
4281,489,969,1956,867,0.97,0.87,4.9,45,27,12,7,0
1763,570,970,223,0,0.76,0.72,8.9,20,22,88,13,116
4032,577,928,1550,977,0.8,0.83,13.6,35,34,21,18,0
3445,446,1109,1517,373,0.6,0.69,7.8,29,34,57,6,20
782,477,305,0,0,0.78,0.69,13.1,47,42,80,18,105
2474,439,1152,883,0,0.91,0.87,6.4,57,46,70,4,28
1321,554,767,0,0,0.74,0.72,8.0,46,28,50,15,123
1399,585,814,0,0,0.95,0.79,8.4,17,15,57,11,147
2272,529,1173,570,0,0.99,0.81,12.9,37,28,120,14,53
4780,555,1016,1693,1516,0.87,0.84,14.1,45,42,41,13,0
1768,532,1060,176,0,0.96,0.86,12.7,8,11,125,15,224
3376,580,1140,1656,0,0.82,0.76,13.5,32,21,69,17,29
3956,433,1063,1800,660,0.69,0.84,10.7,21,29,112,14,1
3336,465,948,1907,16,0.76,0.78,12.9,51,33,37,13,20
4727,441,1071,1640,1575,0.97,0.79,12.9,23,27,109,5,0
820,475,345,0,0,0.99,0.9,9.1,13,16,98,17,183
1207,405,802,0,0,0.74,0.69,14.2,58,36,80,7,84
1110,520,590,0,0,0.77,0.8,14.7,26,24,43,3,146
2596,454,1116,1026,0,0.86,0.89,8.8,31,30,85,11,46
260,260,0,0,0,0.79,0.87,8.3,34,20,12,10,244
2963,585,1076,1302,0,0.95,0.87,3.6,23,23,62,5,44
2306,448,823,1035,0,0.91,0.84,15.0,40,23,123,10,65
2237,490,1070,677,0,0.76,0.7,3.3,35,21,16,4,116
1082,509,573,0,0,0.77,0.85,14.1,12,24,65,8,137
1716,508,952,256,0,0.67,0.71,6.5,7,13,6,11,272
2727,479,1078,1170,0,0.73,0.76,5.4,47,36,59,5,43
402,402,0,0,0,0.86,0.75,7.5,12,16,95,7,281
1194,464,730,0,0,0.8,0.79,13.7,57,40,52,5,80
4212,402,857,1875,1078,0.88,0.82,13.9,53,36,16,12,0
151,151,0,0,0,0.77,0.7,11.8,20,26,28,5,169
2245,565,1031,649,0,0.96,0.87,4.6,32,34,62,16,57
4550,560,1054,1950,986,0.69,0.66,8.4,31,30,5,11,0
379,379,0,0,0,0.72,0.76,3.4,59,38,2,12,107
3492,475,995,1925,97,0.91,0.9,6.0,31,20,128,19,23
4464,595,987,1518,1364,0.77,0.77,4.0,23,28,74,9,0
2250,543,814,893,0,0.82,0.8,4.5,2,6,103,11,276
2324,513,824,987,0,0.76,0.71,3.0,36,29,9,13,67
3178,462,1137,1579,0,0.8,0.73,4.4,42,37,29,13,28
2464,520,848,1096,0,0.75,0.68,10.1,43,37,45,1,46
2916,442,1119,1355,0,0.85,0.89,12.2,22,24,66,5,46
927,533,394,0,0,0.83,0.79,5.1,3,14,41,19,276
3469,415,965,1749,340,0.74,0.73,7.1,26,31,64,1,19
2614,458,875,1281,0,0.75,0.86,13.2,47,26,136,12,55
2071,562,1198,311,0,0.63,0.74,14.7,27,16,141,2,161
2835,540,1091,1204,0,0.73,0.76,13.6,25,25,12,12,48
1371,559,812,0,0,0.83,0.82,14.3,12,22,13,15,124
555,486,69,0,0,0.95,0.9,10.5,1,17,122,7,197
872,563,309,0,0,0.8,0.8,11.1,25,31,40,14,116
2658,485,943,1230,0,0.87,0.89,3.9,24,18,138,4,61
3463,464,1115,1635,249,0.71,0.85,11.3,9,13,149,4,38
146,146,0,0,0,0.97,0.9,14.9,10,21,124,7,157
2127,491,883,753,0,0.86,0.75,14.4,44,32,87,1,70
3550,438,1159,1549,404,0.98,0.9,7.1,56,39,63,4,11
1715,511,953,251,0,0.93,0.85,4.2,18,23,68,14,109
2775,558,967,1250,0,0.97,0.79,7.4,49,28,125,18,39
115,115,0,0,0,0.92,0.77,9.3,55,41,10,16,103
3053,498,1143,1412,0,0.88,0.94,7.7,38,26,51,15,38
2100,556,974,570,0,0.84,0.8,3.1,1,9,135,11,249
1501,573,928,0,0,0.98,0.81,11.1,0,13,0,13,197
4528,536,1124,1558,1310,0.82,0.75,11.1,7,22,106,14,0
2102,526,1072,504,0,0.75,0.7,12.1,14,23,65,4,89
3812,521,1143,1876,272,0.85,0.8,5.0,1,15,141,13,14
95,95,0,0,0,0.62,0.74,6.3,36,21,114,3,189
3774,401,833,1795,745,0.62,0.7,9.7,27,26,113,16,11
2252,425,1070,757,0,0.63,0.66,12.1,8,13,40,3,209
1152,459,693,0,0,0.77,0.77,9.8,49,30,105,6,119
4715,472,978,1971,1294,0.81,0.73,9.8,22,22,100,19,0
3143,441,1164,1532,6,0.8,0.83,5.8,38,25,51,18,34
93,93,0,0,0,0.98,0.84,10.3,36,27,4,2,198
3443,412,826,1871,334,0.65,0.79,13.2,56,34,108,9,14
3812,495,839,1538,940,0.75,0.84,14.7,31,18,43,4,12
3670,553,1034,1764,319,0.95,0.78,6.2,24,27,105,19,13
3356,431,1185,1517,223,0.82,0.84,13.3,23,27,39,17,22
3941,521,1010,1567,843,0.96,0.92,6.2,24,25,30,17,2
1426,459,865,102,0,0.9,0.83,4.5,8,14,126,18,174
3068,581,1183,1304,0,0.97,0.93,6.9,14,20,6,13,55
3496,477,847,1610,562,0.92,0.93,8.0,1,3,76,10,105
3059,480,979,1600,0,0.92,0.84,9.5,41,38,5,14,28
1398,453,837,108,0,0.88,0.92,9.9,21,24,143,14,116
2286,550,947,789,0,0.71,0.7,9.1,19,23,80,13,88
2320,468,890,962,0,0.67,0.79,11.4,6,21,91,6,85
3851,588,1134,1864,265,0.86,0.76,8.8,15,10,16,1,21
4667,452,807,1881,1527,0.97,0.89,7.8,47,35,23,9,0
3934,572,845,1501,1016,0.75,0.8,9.0,44,36,95,1,2
3282,505,1028,1602,147,0.8,0.75,13.9,36,30,73,8,25
3754,573,823,1907,451,0.65,0.74,5.5,43,28,75,11,11
95,95,0,0,0,0.71,0.82,7.6,3,20,118,13,215
4774,406,1137,1669,1562,0.94,0.93,11.1,25,21,117,17,0
4317,589,963,1796,969,0.81,0.73,8.3,40,24,122,5,0
1482,561,921,0,0,0.9,0.76,3.8,9,9,89,17,260
2910,593,1055,1262,0,0.65,0.69,9.1,26,23,31,5,57
4036,500,1097,1778,661,0.65,0.68,6.9,49,41,58,17,0
3626,530,895,1544,657,0.78,0.76,3.4,28,21,20,2,25
882,489,393,0,0,0.68,0.73,9.2,51,37,87,19,106
3579,489,808,1912,370,0.73,0.76,9.6,2,14,115,4,27
2942,555,1118,1269,0,0.66,0.82,9.6,31,24,77,11,48
3672,585,1198,1828,61,0.71,0.85,9.5,52,45,135,14,8
53,53,0,0,0,0.65,0.76,4.0,18,23,139,15,167
2915,402,866,1584,63,0.73,0.82,8.7,22,19,16,17,69
3390,524,855,1717,294,0.81,0.74,14.3,31,18,35,4,47
2163,428,956,779,0,0.75,0.74,7.5,36,29,29,9,90
1149,587,562,0,0,0.88,0.81,3.1,33,35,47,16,101
2871,590,917,1364,0,0.87,0.85,12.4,13,15,143,17,85
1417,410,1007,0,0,0.96,0.83,8.8,4,20,131,12,110
4050,419,829,1876,926,0.84,0.89,4.0,17,16,10,3,0
2476,513,1037,926,0,0.63,0.74,7.5,29,18,89,6,78
565,473,92,0,0,0.76,0.69,13.5,14,24,104,10,178
673,429,244,0,0,0.92,0.91,7.9,41,38,63,18,92
2758,545,845,1368,0,0.63,0.7,13.1,12,13,127,1,110
3785,556,955,1601,673,0.8,0.82,5.0,50,37,105,13,6
2268,551,975,742,0,0.93,0.82,5.3,14,13,138,13,150
2397,566,1046,785,0,0.86,0.76,3.7,21,29,137,18,62
3989,461,883,1526,1119,0.62,0.68,9.7,23,28,8,19,0
271,271,0,0,0,0.82,0.85,10.1,15,13,109,5,287
1300,599,701,0,0,0.8,0.88,13.4,50,31,64,12,78
1517,586,931,0,0,0.72,0.81,12.8,28,18,101,2,131
